atom,x,y,z
O, 2.39091,-9.06338,-3.94745
O, 2.30101,-10.06450,-3.08745
O,-5.62199, 1.52034, 3.67255
O,-6.61169, 0.84194, 4.16255
O, 5.90591, 7.00544,-11.06745
O, 4.97191, 7.46344,-11.91745
O, 4.75781, 2.81814, 9.21255
O, 4.74531, 3.94724, 9.83255
O,-4.09469, 1.67244,-10.73745
O,-5.30419, 1.21644,-10.34745
O,-7.31189, 4.73444,-5.73745
O,-8.32109, 5.57744,-5.80745
O,-0.22229,-4.47756, 7.76255
O, 0.00761,-5.74356, 8.05255
O, 6.82091, 9.68044,-4.55745
O, 7.28591, 8.81244,-5.52745
O,11.97031, 3.37074, 4.22255
O,12.98971, 2.62154, 4.62255
O, 0.72591,-9.98716, 3.45255
O, 0.60391,-10.40216, 4.70255
O,-0.20409,10.83452,-4.23745
O, 0.95991,10.19354,-4.26745
O,11.37021,-1.52286, 5.14255
O,10.28601,-1.82876, 5.86255
O, 6.86451,-8.44156, 2.07255
O, 7.15051,-8.73856, 3.33255
O, 4.66997,-5.73256,12.79255
O, 4.84877,-5.52356,14.07255
O,-0.46998, 6.03834, 9.45255
O,-0.94305, 4.82914, 9.69255
O,10.74321,-0.57396,-10.91745
O,11.18081,-0.00566,-9.79745
O,-6.46469,-4.04326,-8.07745
O,-7.09709,-3.28456,-7.17745
O,-4.59659,10.86744, 1.24255
O,-4.66689,11.86624, 2.10255
O,-9.36409, 0.13944,-5.45745
O,-9.26609, 0.61844,-4.23745
O,-9.73229, 5.06624,-0.91745
O,-8.50669, 5.26064,-1.30745
O,-0.52299,-6.95986,-11.63745
O, 0.14541,-7.05226,-10.54745
O, 6.21991,11.51594, 5.91255
O, 6.80191,11.10404, 4.87255
O,-8.11139,-9.38186,-1.84745
O,-8.63999,-10.23106,-2.68745
O,10.66491,-10.00456, 2.52255
O,10.93891,-11.24066, 2.87255
O,-12.20250,-6.11106,-8.03745
O,-11.58542,-6.57486,-6.95745
O,-3.61379, 9.04854,13.20255
O,-4.26849, 8.93814,14.32255
O,10.87842, 6.31543,10.47255
O,10.94662, 6.49890,11.76255
O, 3.41491,12.96524,-11.80745
O, 3.20391,12.03194,-10.98745
O,-9.55599,10.53574,-2.47745
O,-10.57489,10.73914,-3.33745
O,-8.78899,-6.23806, 7.72255
O,-7.61609,-6.30636, 7.06255
O,13.24721,-9.50756,-9.91745
O,14.48501,-9.97156,-10.12745
O,-9.22609, 2.85924, 9.24255
O,-10.39509, 3.30064, 8.83255
O,-1.98509,-11.98416,10.42255
O,-0.67239,-11.96136,10.68255
O,-11.46989,11.24324,-10.43745
O,-12.18219,10.32904,-9.80745
O,-9.57159,13.34224, 6.78255
O,-8.74679,14.31144, 6.41255
O, 0.98147, 1.35258, 0.64101
O, 0.22017, 2.39358, 0.60101
O, 0.36905, 2.43778,-4.27899
O, 1.26532, 3.31128,-3.79899
O,-5.63973,-3.09623, 3.67101
O,-4.78773,-3.41395, 4.62101
O, 0.84547,-7.50612, 0.86101
O,-0.17543,-7.79512, 1.62101
O, 3.33167,-4.92762,-6.18899
O, 2.09947,-4.99012,-6.68899
O, 3.93427,-2.42912, 5.76101
O, 5.09027,-3.12112, 5.88101
O,-3.65663,-7.60672, 6.75101
O,-4.21473,-8.04102, 5.60101
O,-8.75812,-5.78012,-5.31899
O,-8.74922,-4.45612,-5.08899
O,-2.23783,-10.24702,-7.55899
O,-2.30153,-9.05982,-8.12899
O,-3.77083,-2.36812,-8.82899
O,-3.78203,-3.41912,-8.12899
O, 7.08867, 1.72048,-6.41899
O, 7.97137, 1.81938,-5.48899
O,-3.59743, 4.67568,-6.13899
O,-3.00493, 4.02478,-7.18899
O,10.01897,-3.12102,-2.24899
O, 8.99107,-2.36702,-2.49899
O,-5.34703,-10.25902, 1.08101
O,-5.24253,-9.36772, 0.13101
O, 3.28927,11.37788,-0.20899
O, 3.95527,10.84288,-1.25899
O, 8.79297,-0.10722, 1.09101
O, 7.49657,-0.44332, 1.07101
O,-0.86133, 4.01688, 5.89101
O, 0.23667, 3.47888, 6.39101
O,-4.04573, 0.20888, 9.56101
O,-3.80173, 0.95888,10.64101
O, 6.57077,-9.94272,-5.68899
O, 7.20397,-11.10912,-5.54899
O,-10.70433, 2.52638,-3.17899
O,-9.84923, 2.82198,-2.20899
O, 0.22887, 8.91238,-2.27899
O, 0.34647, 8.41168,-1.11899
O, 2.48527,-12.11442, 7.94101
O, 1.85827,-12.13492, 9.17101
O, 2.65895,-0.84242,11.84101
O, 3.38308, 0.23198,11.97101
O,-12.36273,-1.19722, 4.94101
O,-12.75073, 0.03228, 5.25101
O, 0.29127,-11.19942,-10.85899
O,-0.17373,-12.38242,-10.42899
O,-6.47283, 8.67368, 3.34101
O,-6.66303, 9.66718, 4.09101
O, 1.39907, 7.71638, 7.81101
O, 1.89667, 8.73848, 7.21101
O,12.57917,-10.45532, 1.75101
O,13.20287,-9.29152, 1.84101
O,11.68927,-7.65312,-6.74899
O,10.78427,-8.32812,-6.01899
O, 8.74227, 7.25688, 4.45101
O, 7.90827, 6.50088, 5.14101
O, 8.00497, 7.46328,-2.69899
O, 8.31217, 7.07938,-1.46899
O, 7.74127,-7.59982,13.45101
O, 7.22027,-6.46682,13.89101
O,-7.13773,-7.63322,12.73101
O,-6.73273,-6.89732,13.71101
O,10.70587,-12.04442, 6.92101
O,11.71627,-12.15062, 7.72101
O,-11.42713,-3.64112,10.33101
O,-11.07543,-2.40512,10.14101
O,-9.36013, 1.98188,13.31101
O,-10.66753, 2.24988,13.65101
O,10.44107,-1.20232,11.96101
O,10.75287,-1.70352,13.15101
O,-7.89263,10.32928,-8.46899
O,-8.87513,10.38238,-7.69899
O, 7.12107, 5.00418,12.35101
O, 6.47707, 5.14778,13.50101
O,-12.44643, 7.10868, 4.90101
O,-13.05913, 5.98658, 4.58101
O, 6.40407, 9.90768,-10.55899
O, 6.90507, 9.33838,-9.49899
O,-4.23363, 8.60288,12.40101
O,-3.62353, 8.99588,13.51101
O,-11.99773,10.55388,-10.77899
O,-10.86993, 9.84288,-10.88899
O,-0.82652, 0.18827,-0.53988
O,-1.07612, 1.22047,-1.33988
O, 3.32688,-0.51003,-3.39988
O, 3.15888,-1.76463,-2.96988
O, 4.24768,-7.03803, 1.35012
O, 4.71998,-7.95813, 2.16012
O,-1.17532, 0.58457, 6.29012
O,-0.78512, 1.62867, 5.56012
O, 7.19588,-3.37503, 5.94012
O, 6.99988,-3.50903, 4.60012
O,-3.32482,-8.79593,-0.41988
O,-3.01382,-9.53693,-1.41988
O,10.32368, 2.79627, 0.34012
O,11.16778, 3.22477, 1.24012
O,-4.29258, 5.81697, 3.83012
O,-3.50502, 6.60397, 4.53012
O, 6.54308, 5.89987, 2.10012
O, 5.32738, 5.55367, 2.48012
O,-6.02672,-3.11453,-3.54988
O,-6.83532,-2.37863,-2.87988
O,-1.50002,-4.90503,-8.27988
O,-1.06992,-5.12303,-7.02988
O, 9.33488, 2.08627,-4.04988
O,10.55288, 2.25737,-3.90988
O,11.57158,-5.53013,-3.24988
O,11.72468,-6.16743,-2.11988
O,-4.56892,-9.47133, 5.63012
O,-5.23452,-8.32953, 5.85012
O,-3.91882,-1.40393, 9.98012
O,-4.01692,-0.10103, 9.95012
O, 7.00428, 1.66307, 7.63012
O, 5.77028, 1.61817, 8.02012
O, 2.60788, 0.16187,-9.42988
O, 3.34888, 1.21207,-9.10988
O, 0.51888,-9.42903,-5.38988
O, 1.65288,-9.01603,-4.87988
O, 6.17088,-4.90143,-8.59988
O, 7.42058,-4.97233,-8.98988
O, 3.08870,12.74017,-0.15988
O, 3.94886,12.84377,-1.15988
O,-8.47112, 1.97597,-0.46988
O,-9.26112, 1.10597, 0.15012
O, 1.67058,-7.81403,12.25012
O, 2.19968,-9.03203,12.31012
O,-2.18132, 8.39497,-2.96988
O,-2.88752, 8.59297,-1.89988
O, 3.97876, 8.95007,-3.08988
O, 4.71225, 9.15237,-1.96988
O,-11.86942,-4.19823, 2.15012
O,-12.70012,-4.32443, 3.17012
O,-4.06812, 2.51807,-8.53988
O,-3.60012, 3.50877,-7.85988
O,-8.70652, 1.00247, 8.99012
O,-8.91402, 1.56587,10.15012
O, 1.21228, 4.25837,-12.40988
O, 0.86748, 4.06357,-13.64988
O,-10.37552,-1.98203,-7.69988
O,-9.33902,-1.19003,-7.52988
O,13.18988,-5.99103, 9.55012
O,14.16388,-6.58203, 8.87012
O, 0.17388, 9.21563, 9.83012
O,-0.59212, 9.11754,10.94012
O,13.68268,-11.09893,-3.19988
O,13.51918,-9.84103,-3.46988
O,-11.20702, 7.56227, 4.50012
O,-12.17682, 8.06147, 3.80012
O, 6.54298,11.85227, 7.58012
O, 7.33668,12.81567, 7.93012
O,10.35998,-9.65913,-8.08988
O,10.59148,-10.17123,-6.89988
O,-12.15672,-11.52013, 4.03012
O,-13.39552,-11.15283, 3.91012
O,12.12248, 8.62367,-6.33988
O,12.44318, 7.39757,-6.67988
O,-6.18862,-8.74883,-11.53988
O,-6.53742,-7.46783,-11.60988
O,-7.70712,10.73197,-1.98988
O,-8.36932, 9.66997,-1.71988
O, 7.17188, 7.94097,10.97012
O, 7.34788, 6.91997,10.17012
O,-12.42742,-2.18473,-12.70988
O,-11.32742,-2.75953,-12.14988
O,-8.16112,10.31177, 9.45012
O,-8.32312,11.49207,10.03012
O,-8.19942, 8.46297,-9.72988
O,-7.57392, 9.55297,-9.34988
O,-0.09815, 0.23869, 1.23459
O, 0.02465,-0.22931, 2.40459
O,-2.34355,-4.16911,-2.78541
O,-2.77625,-3.58881,-1.70541
O, 0.96065, 5.88839,-3.60541
O, 2.01295, 6.56349,-3.15541
O, 5.00905, 3.32069,-1.71541
O, 3.73845, 3.19269,-1.48541
O, 1.46755,-1.71831,-9.41541
O, 0.95335,-0.78431,-8.55541
O,-5.10055, 5.05399, 0.06459
O,-5.27925, 4.16679, 1.00459
O,-1.91975, 3.34619,-11.11541
O,-2.74385, 4.38229,-10.85541
O,-0.82655,10.13079, 0.87459
O,-0.33335, 9.42539, 1.86459
O, 4.37165,-8.88031, 0.39459
O, 3.31365,-9.45331, 0.94459
O, 8.59165,-5.95931,-5.83541
O, 8.39465,-5.60191,-4.51541
O,-3.21375,-2.10731, 5.66459
O,-4.28425,-1.64351, 6.29459
O,-8.69029, 3.73849,-8.30541
O,-7.69513, 3.71579,-7.43541
O,-10.06228,-0.37871,-2.03541
O,-9.17211, 0.19159,-1.23541
O, 3.71745,-10.31121,-4.36541
O, 3.72265,-10.79591,-3.15541
O,-10.57735,-1.28031,-8.94541
O,-11.73335,-1.73031,-8.61541
O,11.36504,-0.53061,-0.06541
O,12.37817,-0.81181, 0.74459
O,-5.66445,11.12879,-6.48541
O,-4.55845,11.88409,-6.51541
O, 7.12145, 3.34019, 6.77459
O, 7.25015, 2.02539, 6.78459
O,-6.53335,-9.64171,-3.99541
O,-7.19935,-10.55051,-3.36541
O, 3.39255,11.26669,-9.31541
O, 4.70035,11.15569,-9.06541
O, 8.30975, 9.75809,-5.66541
O, 7.95235,10.22869,-4.49541
O, 5.60105, 5.76059,-11.61541
O, 6.19505, 4.87629,-10.81541
O, 9.14955,-7.05631, 0.97459
O,10.12425,-7.16131, 0.07459
O,-1.82635,-3.11841, 9.97459
O,-2.61035,-4.11811,10.16459
O,-10.49405,-1.58731, 5.36459
O,-10.88815,-0.36641, 5.33459
O,-9.19725,-7.67851, 2.30459
O,-9.78615,-8.84711, 2.39459
O,10.63065, 4.53469,-10.95541
O,11.67735, 5.21069,-10.57541
O,-10.63135, 8.10719,-1.03541
O,-11.34035, 7.32259,-0.33541
O,-5.11235,-11.07331,-9.81541
O,-4.99405,-11.85871,-10.86541
O,-0.34135, 6.04369, 9.73459
O,-0.65635, 6.84669,10.67459
O,-3.10515,-10.72981, 1.11459
O,-2.15575,-10.98251, 1.97459
O, 6.70665,-3.68890,11.32459
O, 7.26565,-4.49191,12.20459
O,-7.11435, 4.29169, 7.36459
O,-5.91135, 4.31769, 7.91459
O, 9.10825, 8.71979, 2.74459
O, 8.74375, 9.87429, 2.17459
O, 8.84598,-7.83531, 6.24459
O, 9.98574,-7.34531, 5.91459
O,-3.58285,13.18999, 7.41459
O,-3.84405,13.58339, 6.21459
O,-9.97885,-5.68241,11.19459
O,-9.71575,-6.11121,12.37459
O, 1.67425,-11.30081,11.15459
O, 1.52565,-10.97581,12.38459
O,12.00285,10.53669,-5.24541
O,11.48925, 9.94069,-4.17541
O, 7.47855,-11.01371, 9.41459
O, 6.43805,-10.62901,10.17459
O,10.83365,-10.91071,-10.33541
O,10.14865,-9.88891,-10.05541
O,-13.18445, 9.66889, 9.34459
O,-14.28225, 9.44039,10.09459
O,-9.60365,-11.44101, 8.81459
O,-9.24695,-10.31411, 8.21459
O,-0.97723,-0.04930, 0.00218
O,-1.97723,-0.12530, 0.75218
O,-2.37823, 3.42470,-1.50782
O,-2.70113, 2.62070,-2.49782
O, 5.43287,-7.05390, 0.31218
O, 5.80767,-7.48800, 1.46218
O, 7.61727, 1.71820,-2.89782
O, 6.41637, 1.27540,-3.27782
O, 0.25157, 2.32250,-6.65782
O,-0.27093, 1.25360,-6.15782
O,-1.76023,-6.14030,-5.37782
O,-0.87123,-6.22930,-4.44782
O,-0.13623,-3.38660, 6.20218
O,-0.65823,-4.05830, 7.17218
O, 8.17797,-0.47780, 3.13218
O, 7.04757, 0.02740, 2.69218
O, 6.47577,-7.45830,-6.91782
O, 5.57207,-7.55170,-6.01782
O, 9.90377,-5.92900, 2.63218
O, 9.91677,-5.31190, 3.75218
O, 3.55317, 8.96750, 0.02218
O, 4.55517, 8.46630,-0.66782
O, 6.61907, 1.78830,-9.08782
O, 6.23057, 2.59340,-8.12782
O,-7.53093,-3.28600, 0.47218
O,-7.22733,-2.01670, 0.27218
O, 1.20367,-3.86530,-11.75782
O, 1.63407,-2.80800,-11.09782
O, 5.13977, 1.78490, 9.00218
O, 5.91677, 0.81180, 8.58218
O,-8.07963,-0.83028,-7.06782
O,-7.26423,-1.10072,-6.05782
O,11.46577,-4.60030,-6.30782
O,11.01177,-4.47030,-5.08782
O,-8.28333,-0.19220, 4.91218
O,-9.57453,-0.03700, 5.03218
O,-2.51843,-11.53730, 3.45218
O,-2.19613,-12.72030, 3.96218
O,-6.34013, 8.96670, 1.46218
O,-7.58563, 8.61940, 1.38218
O,11.18257, 7.78370,-1.17782
O,12.22067, 7.58370,-1.92782
O, 6.11087,-11.70330,-0.06782
O, 6.91557,-12.46530, 0.62218
O,-8.65423, 4.61490,-1.06782
O,-9.04543, 4.52140, 0.17218
O,-5.61623,-6.69730,-8.06782
O,-5.54923,-5.41140,-8.19782
O, 1.00797,-10.05930,-8.28782
O, 0.64587,-10.15930,-7.01782
O,-2.69003, 0.72420,11.39218
O,-3.99943, 0.54410,11.42218
O, 6.33107, 8.71280,-8.40782
O, 5.87617, 9.45240,-7.42782
O,-7.82323,-8.30730, 1.25218
O,-8.25223,-7.67130, 2.31218
O, 9.50777, 4.44479, 9.75218
O,10.02377, 3.76403,10.75218
O,-5.12983,10.72570,-4.80782
O,-4.11713,11.12170,-4.08782
O, 8.68687,-6.34830,10.28218
O, 9.27817,-5.58560,11.19218
O,-5.46153, 6.28340,-9.43782
O,-5.62803, 5.10840,-8.85782
O,12.95765, 1.71090,-9.81782
O,12.37064, 1.32829,-8.74782
O, 3.86797,-10.78970, 9.92218
O, 5.05237,-11.25270,10.27218
O, 0.47117, 7.69470,11.90218
O, 1.22997, 6.77270,12.57218
O, 7.12863, 9.98170, 7.90218
O, 6.05184, 9.43170, 8.41218
O,-3.21513,-11.38400, 9.10218
O,-2.12563,-11.82340, 9.77218
O,-12.06452,-11.50600,-4.61782
O,-13.12327,-11.31350,-3.92782
O,11.63077, 8.76470,-8.87782
O,10.83857, 8.94870,-7.83782
O,-9.05873, 4.88340, 9.63218
O,-9.87763, 5.69350, 8.99218
O,-8.79973,-4.91680, 9.64218
O,-8.17493,-3.78990, 9.45218
O,-9.48719,-12.10610, 4.69218
O,-9.11486,-11.46320, 5.77218
O,-12.30733,11.75060, 8.82218
O,-12.00653,12.84390, 9.37218
O,-0.77377,-0.19254, 1.43715
O,-1.54357, 0.84386, 1.66715
O,-1.34357, 2.91876,-4.56285
O,-1.85417, 2.82886,-3.33285
O, 1.71813,-4.35884, 0.59715
O, 0.74423,-4.37684, 1.46715
O, 7.13213, 1.33866,-0.85285
O, 5.85703, 1.35336,-0.34285
O, 5.77743, 1.33036,-6.64285
O, 5.54413, 0.08846,-6.35285
O, 4.88863,-4.86654,-5.64285
O, 3.78763,-5.51674,-5.71285
O,-1.18777,-3.27572,-7.54285
O,-1.69197,-3.36602,-6.35285
O, 4.80873, 7.69726, 2.31715
O, 3.66663, 7.09466, 2.66715
O, 4.34463, 3.47016, 5.27715
O, 4.11763, 3.48716, 6.54715
O, 2.24873, 7.12656,-9.26285
O, 1.75733, 7.46486,-8.10285
O,-4.45137,-5.97684, 3.87715
O,-5.48237,-5.95684, 3.10715
O,-6.24137, 3.23496,-6.20285
O,-6.00037, 3.28906,-4.92285
O,-4.08037, 7.45316, 1.55715
O,-4.04137, 7.43396, 2.86715
O,-8.79937, 0.21716,-1.14285
O,-7.82737, 0.29616,-0.30285
O, 3.43563,-2.48494,13.92715
O, 4.40363,-3.07924,14.55715
O,-0.57043,-11.72234,-0.24285
O,-1.65481,-12.36864,-0.51285
O, 9.91553,-1.69534, 6.64715
O, 9.29903,-2.90804, 6.48715
O, 6.95933,-10.83574, 1.24715
O, 5.97563,-10.63344, 2.09715
O,11.03263, 7.59616, 1.77715
O,11.25063, 8.88616, 1.79715
O,-8.29987,-7.51084,-5.43285
O,-7.19887,-7.16084,-6.08285
O,12.69753,-7.58284, 0.36715
O,13.77183,-7.82084, 1.09715
O,11.31453, 5.65816,-6.84285
O,10.36663, 5.15386,-6.16285
O, 5.74757, 9.93790,-5.79285
O, 4.97177, 9.23236,-5.06285
O,-3.76217, 4.24996, 8.70715
O,-3.53137, 4.76346, 9.87715
O,-5.24947,-10.38084,-2.35285
O,-5.05917,-9.24984,-2.99285
O,-0.56587,-13.12034,-6.32285
O,-1.58597,-13.76754,-5.84285
O, 0.87632,-6.19904, 8.61715
O, 0.83175,-7.48234, 8.52715
O,-0.68397,-12.55884, 5.32715
O, 0.61423,-12.39684, 5.13715
O, 6.80513,-6.08814,11.37715
O, 5.57763,-6.53084,11.14715
O, 6.60563, 1.55136,10.69715
O, 6.17543, 2.23228,11.75715
O,-0.63867, 8.24486,12.82715
O,-1.08207, 7.12236,13.40715
O,-11.97437,-1.62484,-10.89285
O,-11.65787,-0.78384,-11.81285
O,-8.83237, 6.31886, 2.69715
O,-9.30857, 5.29026, 3.37715
O, 7.53403,-10.54214, 6.70715
O, 7.76313,-10.53594, 8.00715
O,-7.29737,-3.96084,10.54715
O,-6.61387,-4.24084, 9.49715
O,-9.15637, 7.92116,-4.61285
O,-9.62237, 7.67616,-3.43285
O,-11.45347,-11.48374,-6.73285
O,-11.96747,-12.01044,-5.63285
O,-1.59054,-10.35184,12.32715
O,-0.34055,-10.39084,12.77715
O,-6.10787,11.53666,-9.01285
O,-5.18347,10.66726,-8.68285
O, 8.44063, 8.15407, 9.60715
O, 8.81963, 6.95947, 9.92715
O,-9.08957, 3.30746, 9.31715
O,-9.25917, 3.45306,10.63715
O,-11.31387,-7.92752, 7.31715
O,-11.82617,-6.96985, 6.56715
O,-10.32537, 8.89206, 9.40715
O,-9.63617, 9.47086,10.38715
O,-0.40449,-0.39704, 1.36153
O,-1.73809,-0.49904, 1.39153
O, 6.74421,-2.73704, 2.06153
O, 5.83391,-1.94904, 2.50153
O, 3.34421,-7.44004,-0.98847
O, 4.57181,-7.81304,-0.94847
O, 1.45911, 4.29156,-6.85847
O, 1.51581, 3.86590,-5.58847
O, 2.46921, 5.90896, 4.49153
O, 3.63861, 5.83296, 5.02153
O, 3.19281,-0.96087,-9.12847
O, 3.59581,-0.49610,-8.02847
O, 8.63151, 4.71796,-7.25847
O, 8.57561, 6.04696,-7.49847
O, 4.30161, 9.35016,-0.14847
O, 4.47131, 8.64876, 0.93153
O,-6.71009,-4.24074,-0.42847
O,-7.95269,-4.37404, 0.00153
O, 9.51531, 2.85516, 6.06153
O, 9.02531, 4.00936, 6.43153
O,-6.75669, 3.98418,-2.26847
O,-5.49569, 3.96013,-1.96847
O, 2.08551,-5.00034, 6.55153
O, 0.89751,-5.41134, 6.22153
O, 8.20651, 0.52896,-9.03847
O, 8.64431,-0.54604,-8.43847
O,11.03491, 5.43906,-0.27847
O,10.30581, 4.38516,-0.47847
O,-0.72859,-6.88394,-8.91847
O, 0.38821,-7.50954,-8.62847
O,11.79461,-2.58784,-5.13847
O,10.65611,-2.80724,-4.51847
O, 0.36431,-0.77904, 9.96153
O, 0.00031,-0.98904,11.15153
O,-3.50359,-7.52224, 6.31153
O,-3.79219,-8.57764, 7.05153
O, 8.71317,-9.79204, 1.85153
O, 9.01613,-8.86004, 2.66153
O,-10.15869, 1.14503, 1.04153
O,-10.64569, 1.59993, 2.23153
O, 4.50031, 9.09786,-6.32847
O, 4.69191, 8.82176,-5.07847
O, 3.45331, 4.22096,10.74153
O, 4.70031, 4.44896,11.10153
O,-6.85709,-1.88204,-7.61847
O,-6.38139,-0.63804,-7.43847
O, 3.35731,-11.60204, 5.25153
O, 3.57331,-11.99754, 6.46153
O,-3.92629,-0.44154,-11.18847
O,-3.98589,-1.66454,-11.48847
O,-3.15869, 7.47296,-7.61847
O,-3.76669, 7.56696,-6.44847
O,-2.37269,-10.97114, 0.83153
O,-1.32369,-10.32024, 0.33153
O,-4.45819, 9.75156,-1.63847
O,-5.30159,10.32186,-0.78847
O,-7.53779, 4.35826, 7.20153
O,-7.69429, 3.64258, 8.27153
O,10.13678,-5.39169, 8.48153
O,10.07009,-6.00431, 7.32153
O, 7.65471,-9.22784,-8.52847
O, 8.45541,-9.61534,-7.54847
O,-8.70755, 4.26826,-8.81847
O,-9.66856, 3.56666,-9.36847
O,-2.13799, 9.64466, 7.57153
O,-1.69719,10.84136, 7.19153
O,-8.29329,-3.53244, 8.44153
O,-8.97199,-4.69074, 8.30153
O,11.77291, 4.04456,-12.73847
O,11.90931, 2.68646,-12.62847
O,-8.25509,-8.47705, 3.11153
O,-8.71259,-8.65760, 4.34153
O,-1.78619,-8.33184,11.11153
O,-2.74919,-9.06864,11.67153
O, 0.42831,10.82196,-12.03847
O,-0.75769,11.21496,-11.61847
O,-11.99899, 9.68746, 2.06153
O,-11.64499, 9.70456, 3.34153
O,-7.92369,-10.65394,-5.39847
O,-6.69219,-10.95444,-4.94847
O, 9.37571,11.74016, 8.15153
O, 9.72751,11.95136, 9.39153
O,-9.91219,-9.67424,-10.81847
O,-10.62349,-9.62454,-9.67847
O,-10.31279,10.54016,11.35153
O,-9.35149,10.77836,12.18153
O, 0.84983, 1.34782, 0.21681
O, 2.09203, 0.87042, 0.02681
O,-0.60027,-3.37031,-3.52319
O,-0.92627,-4.67256,-3.48319
O,-6.68687,-4.13938,-5.34319
O,-6.74777,-2.83038,-5.57319
O, 1.07703,-2.17248, 5.28681
O, 2.29363,-1.93038, 4.83681
O,-2.31077, 4.74962,-1.49319
O,-2.42567, 5.75762,-0.67319
O,-9.65927, 1.63542,-2.81319
O,-9.74327, 0.60112,-2.04319
O,-8.32887,-2.39638, 1.87681
O,-7.17667,-1.86838, 1.61681
O, 1.70213,-7.17238,-6.99319
O, 0.70123,-6.80898,-7.75319
O, 1.02873, 2.32662, 7.37681
O, 1.34073, 2.40462, 8.68681
O, 3.57973,-5.66938, 1.95681
O, 2.53473,-6.40638, 2.31681
O,-7.36717,-5.29267, 6.45681
O,-6.46217,-6.14755, 6.08681
O, 6.39383,-1.34818,-5.53319
O, 7.51163,-1.89688,-5.02319
O,-5.73067, 7.82672, 1.39681
O,-5.62207, 8.78092, 2.31681
O, 0.79744, 3.98082,-8.34319
O,-0.48771, 4.22582,-8.48319
O, 8.12523, 2.52747,-2.43319
O, 8.07063, 1.35396,-1.76319
O, 2.62773, 6.86372,-1.80319
O, 2.12073, 6.96462,-0.58319
O,-2.59997,-11.09158, 3.01681
O,-3.29867,-10.03988, 2.92681
O,-7.12517,-3.48038,-9.57319
O,-6.76987,-4.72138,-9.58319
O,-0.45168,-11.46442,-1.41319
O,-1.72294,-11.56275,-1.47319
O,-1.18717,-5.06838,13.46681
O, 0.06413,-4.79638,13.20681
O,-5.14307, 1.24552,11.36681
O,-4.79147, 1.84982,12.49681
O, 4.14833, 6.64852, 7.95681
O, 4.28323, 6.62102, 9.28681
O,-3.59621,11.68362,-7.99319
O,-3.15475,12.69662,-7.16319
O,-11.09087, 7.76492, 6.03681
O,-10.69407, 8.92762, 6.56681
O,11.01313, 7.12242,-2.14319
O, 9.94163, 7.32392,-1.39319
O,-10.81197,-12.38538, 1.37681
O,-12.11797,-12.59038, 1.59681
O, 7.54773, 8.36062, 3.44681
O, 6.94073, 7.44462, 4.14681
O, 3.82603,-7.13698,10.53681
O, 4.84783,-6.25968,10.58681
O, 8.96993, 1.63432, 4.71681
O, 8.99393, 2.84572, 4.24681
O, 9.90173,-7.59938, 2.81681
O, 9.88073,-8.85438, 3.24681
O,11.78529,-3.49968,-6.88319
O,11.18656,-2.41048,-6.53319
O, 6.06373,-10.12138,-6.25319
O, 6.33073,-10.14338,-4.95319
O,11.89273,-11.20128,-2.56319
O,11.42973,-12.29298,-3.21319
O,-8.86487,-10.31958,-10.06319
O,-7.61927,-9.98728,-9.73319
O, 2.49893,12.01532,-10.35319
O, 1.62313,12.64372,-9.63319
O,-10.37337,13.57162,-6.71319
O,-10.01227,13.83862,-5.48319
O,-1.42127,11.10393, 9.58681
O,-0.15497,10.72035, 9.43681
O,-12.02404,-8.18948, 8.11681
O,-12.94898,-7.22698, 8.34681
O,10.23843,-0.32178,11.09681
O,10.72363,-1.35978,10.52681
O,10.43423, 5.27962,-11.02319
O,10.67703, 5.48862,-9.73319
O,-7.81667,11.05232,11.78681
O,-6.89357,11.94882,12.00681
O, 7.67303,-9.21278,12.10681
O, 8.37433,-9.31488,13.20681
O, 9.03973,10.27532,12.96681
O, 9.95173,10.33872,13.92681
O, 0.15255, 1.31821,-0.52686
O,-0.76135, 2.12521,-0.31686
O, 2.64855,-3.92879,-5.27686
O, 3.12455,-3.69479,-4.05686
O, 2.36935,-2.61843, 4.03314
O, 1.76935,-3.83462, 3.76314
O, 1.59945,-7.98579, 3.48314
O, 2.45295,-7.90479, 4.47314
O,-6.16465,-1.93609,-1.14686
O,-7.32365,-1.34229,-1.14686
O,-6.70025,-5.23159,-3.00686
O,-6.14355,-5.80139,-2.02686
O,-6.59825,-4.35567, 4.85314
O,-7.76515,-4.75363, 4.32314
O, 8.89835,-2.14779, 0.13314
O, 9.41635,-3.10679, 0.80314
O, 1.26805,-8.73779,-8.33686
O, 1.99805,-8.87179,-9.39686
O, 6.44505,-12.61219,-1.69686
O, 7.31305,-12.21989,-0.77686
O, 5.61445, 0.38831,-9.51686
O, 4.77435, 0.88621,-8.68686
O, 9.36075,-8.21059,-2.97686
O,10.13715,-7.61759,-2.06686
O,-1.57965,11.54821, 2.52314
O,-1.82435,10.32421, 2.89314
O, 7.77468, 5.33691,-3.14686
O, 7.03541, 4.84471,-2.22686
O,-6.00255, 4.64661, 5.29314
O,-6.82175, 5.25351, 4.43314
O, 2.55135,-0.99679,11.06314
O, 3.23235,-1.22879,12.17314
O, 2.93887, 8.74948,-1.01686
O, 1.97208, 7.90770,-0.70686
O, 7.60055, 7.26641, 2.35314
O, 8.47195, 6.30121, 2.57314
O, 0.81687, 7.50921,-8.62686
O, 2.10338, 7.82421,-8.81686
