atom,x,y,z
O, 0.57114,-0.03015, 2.60863
O, 0.52794,-0.98605, 3.52863
O,-3.10896, 2.05935, 2.85863
O,-2.03066, 2.39665, 3.56863
O, 7.59844, 1.62005, 4.24863
O, 7.59144, 1.29635, 5.52863
O,-0.13716, 8.33635,-0.03137
O,-0.36236, 8.54435, 1.24863
O, 9.86564,-1.64863,-4.12137
O,10.91534,-0.85368,-4.31137
O,-7.98496, 1.86815,-3.02137
O,-7.47576, 2.75935,-2.13137
O, 1.98964,-9.42180,-3.87137
O, 2.25714,-9.51656,-2.58137
O, 4.86624, 8.26405, 2.75863
O, 4.41514, 8.90025, 3.81863
O, 4.96734, 2.71535,-3.25137
O, 3.70134, 2.77965,-2.80137
O,-2.11856,-7.73205, 5.15863
O,-2.07656,-6.44495, 4.85863
O, 1.49754, 4.62955, 9.96863
O, 1.92814, 3.89415,11.00863
O,-3.98856,-8.44475,-4.49137
O,-3.42156,-8.24995,-3.31137
O, 5.46244,-7.69875, 5.69863
O, 4.97244,-8.80715, 5.26863
O,-0.74906, 1.31025,-10.13137
O,-0.94306, 0.53795,-9.06137
O, 0.77534,-3.83135,12.91863
O,-0.16036,-4.51135,13.58863
O, 7.33144,-9.06665, 0.22863
O, 7.03544,-7.84465, 0.58863
O,-6.18636, 7.27395, 5.94863
O,-6.59126, 7.53525, 7.16863
O,-5.99986,10.60035,-4.19137
O,-5.34996,11.52635,-4.90137
O,-9.14506,-4.44785, 2.43863
O,-9.53166,-4.55255, 3.69863
O,12.75064, 2.74835, 0.44863
O,12.73784, 2.69415, 1.75863
O,-3.58556, 9.89115,-10.29137
O,-4.29256, 9.20585,-9.40137
O, 6.38284,-0.91805,12.96863
O, 6.55154,-1.65555,14.04863
O, 9.49844, 8.20445, 4.70863
O, 9.24384, 8.26425, 5.98863
O,-6.19066,-2.39025,13.09863
O,-7.41576,-2.48035,13.61863
O, 6.34714, 7.70345,-7.42137
O, 6.58674, 7.90145,-6.18137
O,-6.48056, 2.74805,13.23863
O,-6.88856, 2.97955,14.42863
O,-10.19956,-6.76455,-3.05137
O,-9.52656,-7.43025,-2.17137
O, 3.14454,10.35035, 9.89863
O, 2.82704,10.06135,11.12863
O, 3.42394,-9.60265,-8.04137
O, 3.64624,-10.53065,-7.06137
O,-12.17136,-12.25185, 3.19863
O,-13.34216,-12.57295, 2.71863
O,-10.82956,-4.69695, 8.12863
O,-10.28756,-3.52514, 7.83863
O,-5.14006,-10.43345,10.41863
O,-6.00186,-9.50845,10.60863
O, 9.51998,-13.07165,-5.50137
O, 9.24261,-13.68665,-4.43137
O,12.33444,-3.52945,-11.86137
O,12.58144,-3.42515,-10.57137
O,-12.72656, 3.85205,13.98863
O,-11.54556, 4.15705,14.50863
O,-9.67756,14.04595,-9.46137
O,-9.03816,14.70375,-8.62137
O,10.51304,-13.45015,11.90863
O,11.73724,-13.90045,11.59863
O,-1.36771,-1.20346, 0.65768
O,-0.87271,-2.41646, 0.88768
O,-1.87151,-2.20806, 4.70768
O,-0.83351,-1.34426, 4.74768
O, 7.78999, 4.26704, 2.87768
O, 7.21559, 4.98614, 3.84768
O,-6.03571,-2.95646,-5.40232
O,-6.56751,-4.02746,-4.78232
O,-3.47411, 6.66184,-0.73232
O,-4.71051, 6.59504,-0.96232
O, 0.87129, 1.51994,-5.73232
O, 0.33239, 2.70034,-5.53232
O, 1.28239, 9.20144, 5.61768
O, 0.64329, 9.01884, 6.73768
O,-3.40281,-7.97376, 3.65768
O,-3.76681,-6.93526, 4.34768
O, 7.52279, 1.35914, 7.75768
O, 7.49309, 2.31054, 8.63768
O, 1.79903,-9.63226, 1.90768
O, 1.40111,-10.61416, 2.66768
O,-6.54061, 7.26164, 6.25768
O,-5.27841, 7.59864, 6.27768
O, 1.62199,-10.58286,-4.13232
O, 2.59429,-11.40186,-3.74232
O,-3.87771, 1.97164,10.34768
O,-5.05511, 2.56894,10.20768
O, 5.61069,-5.05046, 8.66768
O, 5.44279,-3.74646, 9.05768
O, 2.31849, 4.42474,12.20768
O, 3.56099, 4.10894,12.65768
O,-10.65371, 3.14324,-1.58232
O,-10.97821, 3.86674,-0.52232
O,-3.29561,-4.82996,-9.59232
O,-4.02761,-4.98996,-8.53232
O, 4.49139, 9.10454,-6.60232
O, 5.10839,10.07654,-5.93232
O, 8.04139, 7.85524, 0.94768
O, 6.82339, 8.33514, 1.14768
O, 9.39199, 2.39744,-4.92232
O, 8.08449, 2.47584,-4.45232
O,-8.77791,-3.22876, 7.83768
O,-8.21041,-2.92716, 8.98768
O,-13.16261,-1.87416, 0.27768
O,-14.12361,-2.37726, 0.99768
O, 8.08529, 1.16054,-10.30232
O, 8.11259, 2.29854,-9.53232
O,-7.94161, 7.46484,-11.54232
O,-8.21761, 8.73284,-11.61232
O, 7.57109,-11.01996, 4.57768
O, 8.71809,-11.26086, 5.15768
O,12.11939, 6.82084, 8.30768
O,12.77539, 7.81514, 7.72768
O,-8.24881,-9.68776, 7.99768
O,-8.08021,-8.43346, 8.29768
O,-4.19021,12.85134,-5.24232
O,-5.28891,12.42904,-4.60232
O,-2.56501,-11.71586,11.49768
O,-3.36981,-12.20226,10.52768
O,10.45639,-7.66036,-1.84232
O, 9.47739,-8.11056,-1.08232
O, 6.56339,10.97284, 8.79768
O, 5.80339,11.99434, 8.90768
O,-10.35661, 0.28454,-9.50232
O,-9.65961,-0.51746,-8.74232
O,11.65789,-5.89366,10.41768
O,11.81409,-6.22996,11.64768
O, 5.05049,12.15342,-9.87232
O, 4.84709,13.20956,-10.70232
O,-10.74961,11.71734, 2.62768
O,-10.72661,10.41634, 2.79768
O,-12.03901, 8.37964,-7.51232
O,-11.83911, 9.65464,-7.18232
O,-8.74661,-9.63744,-9.05232
O,-7.63461,-9.35490,-8.35232
O,-1.38165, 0.11344, 2.23826
O,-0.96855, 0.80014, 3.24826
O,-2.57285,-3.63616, 2.45826
O,-2.30505,-3.80806, 3.69826
O, 2.12585,-5.19336,-3.34174
O, 2.75685,-5.04696,-2.24174
O,-6.55085, 4.66014, 1.96826
O,-5.92585, 5.39614, 2.91826
O, 4.32085, 1.46414, 9.02826
O, 3.80085, 0.96814,10.09826
O,-3.18865, 4.97144,-3.87174
O,-2.51085, 4.62574,-2.82174
O, 6.15585, 2.84544,-2.19174
O, 6.00335, 4.14334,-1.98174
O, 1.82615,-7.61606, 8.18826
O, 0.52375,-7.47016, 8.31826
O, 6.66155,-3.89686, 0.92826
O, 7.16655,-3.55466, 2.04826
O, 0.27375, 4.99464,10.50826
O, 0.33855, 4.32834,11.62826
O, 3.00885,-10.19856,-3.42174
O, 2.29685,-11.27456,-3.06174
O,-3.96115,-1.07726,-8.36174
O,-3.65915,-0.58776,-7.20174
O,-6.27595,-4.70656, 9.91826
O,-5.71955,-4.57576,11.13826
O, 4.56985, 0.98014,-7.78174
O, 3.93815, 2.02814,-7.31174
O, 2.92885,11.84184, 4.48826
O, 2.78685,11.04414, 5.55826
O, 7.99035, 7.21094, 7.05826
O, 7.71095, 7.25574, 8.33826
O,-2.94725,10.60014, 7.68826
O,-3.86915,11.25414, 8.43826
O,-13.08755,-3.68186, 5.68826
O,-13.29285,-3.40376, 6.95826
O,-1.71115, 9.96544,-2.88174
O,-0.46515, 9.80244,-2.45174
O,-8.01415,-10.09286, 5.50826
O,-8.30015,-10.79186, 6.54826
O,-9.18585, 8.55624,-5.73174
O,-8.38685, 9.60374,-5.92174
O,11.60115,-2.24736,-5.51174
O,10.53865,-2.72496,-6.06174
O,-8.70981,-4.52176,-5.74174
O,-8.22644,-4.08466,-4.58174
O,-5.53615,-9.79616,-10.30174
O,-6.68915,-10.40476,-10.08174
O,-10.73525,-4.64396, 8.85826
O,-11.17645,-5.83216, 9.27826
O,-13.21715, 1.26004, 8.34826
O,-13.48315, 0.61684, 9.48826
O, 3.80685,-4.66996,14.09826
O, 3.27885,-5.89040,14.06826
O,-13.75635,-8.74613, 1.59826
O,-14.70205,-8.65642, 2.46826
O,-7.12785, 6.61084,13.83826
O,-6.21935, 6.90644,14.69826
O,-10.21975, 9.44714, 1.74826
O,-10.62125, 9.68604, 2.92826
O, 5.79365, 8.77244,-9.51174
O, 6.31005, 9.75664,-8.88174
O,13.15995, 2.64614,-11.29174
O,12.94775, 1.42714,-11.02174
O, 0.40785,11.53504,-8.92174
O, 0.65155,10.42124,-8.21174
O,14.25345,-11.73026,-2.84174
O,14.20895,-12.13566,-1.58174
O,10.89835,11.05564, 8.37826
O,12.01285,11.63164, 8.76826
O, 8.38205,-10.31736,13.52826
O, 9.44235,-10.36626,14.27826
O,-11.64815, 9.57904,13.38826
O,-12.44615,10.23904,14.16826
O,-1.74527, 0.27024, 2.07511
O,-2.21827,-0.81476, 2.64511
O,-1.98927, 5.53155,-3.64489
O,-2.30347, 6.73866,-3.42489
O, 5.35953,-1.99176, 5.30511
O, 4.30433,-2.59176, 5.73511
O, 6.01123, 6.20854,-0.39489
O, 5.30323, 6.70834, 0.57511
O, 6.56273,-3.62816,-2.98489
O, 7.48473,-2.71816,-2.53489
O,-4.04757,-2.11256,-2.65489
O,-4.03697,-1.59196,-1.40489
O,-6.50187,-0.62776, 6.57511
O,-5.35567,-0.62226, 7.29511
O,-6.97447, 5.30044, 0.16511
O,-7.28837, 6.55444, 0.44511
O,-5.47657,-7.02386,-1.81489
O,-4.24407,-7.06776,-1.57489
O, 0.03863, 3.55974, 7.61511
O, 0.47483, 2.50374, 8.38511
O,-1.47127,-6.37266,-5.63489
O,-2.04007,-5.59616,-6.52489
O,-0.75497, 6.99684, 2.79511
O,-0.91957, 6.11244, 1.75511
O,-4.21677,-8.21236, 4.59511
O,-3.78097,-7.54926, 5.63511
O,10.07673, 2.56104,-5.10489
O, 9.95273, 2.24444,-3.83489
O, 3.38643,-9.11676, 1.56511
O, 3.49863,-8.83876, 0.30511
O,-0.60427,-10.10656,10.19511
O,-0.22527,-10.24006,11.40511
O,-2.70247, 3.82304,-8.46489
O,-2.38987, 5.03284,-8.00489
O,11.63533, 0.53174, 8.23511
O,10.50473, 0.88024, 8.85511
O,-4.39327, 6.22374, 8.85511
O,-3.96627, 6.83284, 9.93511
O, 0.30173,-3.18016,11.90511
O, 0.08173,-3.96126,12.93511
O,-0.05067,12.33664,-2.85489
O, 0.24323,13.42774,-2.17489
O, 9.79023, 4.45354,11.24511
O, 9.75183, 3.98494,12.48511
O,-6.55967,-4.23486,10.77511
O,-6.96367,-3.25976,11.50511
O, 6.71433,-11.73906, 8.58511
O, 6.51183,-13.00736, 8.27511
O, 8.55073,-4.63746,-6.85489
O, 8.36973,-5.89441,-6.79489
O,10.72713, 8.85044, 8.10511
O,10.29553,10.02674, 8.51511
O,-4.46307,-12.03576,-11.25489
O,-3.34297,-12.73276,-11.33489
O, 9.57323,-10.93556,-3.03489
O, 8.80243,-10.62906,-1.96489
O, 5.10473, 6.68754,-10.49489
O, 3.90373, 6.28984,-10.53489
O,-12.30827,-4.83456, 9.71511
O,-12.79827,-5.75236,10.58511
O, 8.46543,-5.37516,14.34511
O, 9.17183,-6.51836,14.49511
O,-10.02927, 4.82125,11.81511
O,-9.96627, 3.64591,12.32511
O,-9.56887,-9.76086,-5.71489
O,-10.70477,-9.88926,-6.38489
O,-12.03797, 8.45824,-5.51489
O,-13.02357, 7.94924,-4.86489
O,10.59443,-10.40996, 0.89511
O,10.29073,-9.56076, 1.84511
O, 4.61723,12.91164,-10.19489
O, 5.15373,12.98074,-8.97489
O,-10.53327,-11.30876,10.61511
O,-11.14827,-12.24176,11.34511
O, 0.23397, 0.34686, 1.70594
O, 1.19827, 0.60196, 2.58594
O, 4.57557, 1.09539,-0.25406
O, 5.38857, 0.66300, 0.61594
O,-2.69403,-1.96614,-6.93406
O,-2.11573,-1.20814,-7.88406
O,-3.77963, 4.21986,-3.06406
O,-4.21383, 3.55186,-2.02406
O,-7.57743, 0.05337, 6.42594
O,-6.76943, 0.53241, 7.36594
O, 3.29567,-6.64384, 5.47594
O, 3.61177,-5.44394, 5.90594
O, 2.73207, 8.36906,-0.77406
O, 3.00667, 8.74256, 0.45594
O, 6.75617,-5.22724,-3.22406
O, 6.58957,-4.77154,-2.02406
O,-4.46273, 4.16216, 9.65594
O,-4.35253, 4.02906,10.97594
O, 2.83757, 2.35306,11.55594
O, 3.43457, 1.22246,11.95594
O,-0.12293,-1.12934,12.03594
O, 0.37177,-1.94244,12.92594
O,-7.93943, 7.62876, 3.78594
O,-7.98743, 8.33516, 4.87594
O, 7.36557, 6.88816, 4.01594
O, 6.31257, 7.36570, 3.45594
O,-10.82153,-0.19074,-0.22406
O,-10.75103,-0.05364, 1.14594
O,-5.97543,-10.49854,-0.03406
O,-6.16843,-11.74954,-0.31406
O,-8.39343,-5.05464, 0.25594
O,-8.28943,-4.93084, 1.54594
O,11.26177,-2.01494, 7.82594
O,11.42497,-2.83354, 8.86594
O, 0.25067,-12.10124,-3.24406
O, 0.66417,-12.92524,-2.33406
O,-0.09263,11.56636, 5.15594
O, 0.74817,10.62896, 5.43594
O, 8.55057,-6.90814, 3.95594
O, 9.49857,-7.12314, 4.87594
O,11.20467, 6.74266,-3.30406
O,12.33697, 7.32756,-3.12406
O, 7.46557,-0.12514,-7.72406
O, 7.13357,-1.22684,-7.14406
O,-8.52243,-6.97734, 9.30594
O,-9.33743,-6.82174,10.31594
O,-4.36083,-6.65614,13.40594
O,-4.58453,-7.89564,13.59594
O,-8.68923,-5.39684,-7.16406
O,-7.92263,-4.70264,-6.28406
O, 7.49157, 5.73206, 7.84594
O, 7.02197, 6.98383, 7.69594
O, 0.06627, 7.82586,-9.32406
O,-1.16983, 7.75586,-9.79406
O,-9.41823, 1.74616,-9.58406
O,-8.39253, 2.19996,-10.27406
O, 5.34887,-6.48114,-12.01406
O, 6.61017,-6.66134,-12.35406
O,-3.14371,-12.02814, 9.84594
O,-2.65313,-12.68664,10.91594
O,-8.79313, 8.61016,-6.45406
O,-7.76203, 7.83386,-6.11406
O, 8.42367,-11.11604,-6.43406
O, 7.57187,-11.45224,-5.44406
O,-12.77393,13.32826, 6.83594
O,-12.91623,13.51816, 8.15594
O,-7.91443, 9.66486,11.33594
O,-6.68443, 9.29286,11.57594
O,12.62417,11.91139,-0.38406
O,13.12957,12.35671, 0.73594
O, 6.87267,-11.84214,13.47594
O, 6.67667,-12.78514,14.36594
O,10.61777, 5.15736,13.28594
O, 9.89107, 5.59996,14.33594
O,-1.51201,-0.53830,-0.57208
O,-2.54471,-0.93000,-1.20208
O, 3.77069,-3.93600,-0.81208
O, 3.95589,-5.18800,-0.44208
O,-2.54471, 1.14010,-4.13208
O,-2.54551, 0.32920,-5.14208
O, 1.05209,-3.36020, 5.91792
O, 1.45409,-4.14540, 6.90792
O, 3.54559, 5.71540, 4.52792
O, 3.66089, 5.13540, 5.68792
O,-5.38081,-4.44360, 1.25792
O,-4.10701,-4.60370, 1.61792
O,-2.87141, 6.73590, 3.90792
O,-1.74171, 6.58940, 4.53792
O, 9.09169,-0.92590, 0.89792
O,10.19399,-1.18160, 1.48792
O,-8.85416, 4.35880, 0.84792
O,-8.85220, 3.75550, 2.02792
O,-0.75371,-10.79120, 1.06792
O, 0.41529,-10.70610, 1.68792
O, 9.75959, 2.02240, 8.41792
O,10.67599, 2.95505, 8.41792
O,-5.41671, 0.17100,11.29792
O,-6.54951, 0.21500,11.97792
O, 1.74709,-6.12870,-8.14208
O, 2.80609,-6.56700,-7.59208
O, 2.37329, 3.17550,12.81792
O, 3.12329, 4.00170,13.51792
O, 9.87649, 7.18450, 2.75792
O, 9.47099, 6.09830, 3.47792
O, 4.83759, 9.80960,-3.85208
O, 3.97689,10.34190,-3.03208
O,-0.65371,-9.74120,11.74792
O, 0.20829,-10.72030,11.94792
O, 3.48429, 5.88340,10.37792
O, 4.81129, 6.03440,10.36792
O, 6.67709,-7.69810,-3.99208
O, 7.60679,-7.21630,-3.22208
O, 5.60159,-10.42750, 7.87792
O, 4.95929,-9.34960, 8.30792
O, 3.78249,-0.72669,-9.79208
O, 2.89069,-1.06392,-8.86208
O,-10.31381,-3.65510, 3.75792
O,-10.34561,-2.39930, 4.28792
O,-12.29231,-1.59800, 9.08792
O,-13.12511,-2.64000, 8.98792
O,11.58529, 5.48960,-6.74208
O,12.16329, 5.81390,-5.57208
O,-7.76071, 0.26240,-8.21208
O,-8.12771,-0.72430,-7.37208
O,-7.76971,13.28680, 4.93792
O,-8.51561,12.61210, 5.78792
O,-6.56841, 6.93490,11.83792
O,-6.21181, 6.85960,13.12792
O,-12.91571,-8.58970, 8.61792
O,-13.25291,-9.15300, 7.46792
O,-6.16131,-6.89000,-10.81208
O,-7.02551,-6.68900,-9.92208
O,-10.64771,-3.46900,-4.67208
O,-11.27771,-2.27200,-4.62208
O,-2.28971, 7.51639,-9.90208
O,-1.85471, 7.01395,-8.71208
O,11.17529,-1.56720,-10.64208
O,10.42729,-1.72490,-9.59208
O,-3.62071,12.46882,-6.02208
O,-3.01271,12.95756,-4.97208
O,-11.37291,-14.46940, 1.03792
O,-10.33521,-15.30380, 0.92792
O,12.23429, 6.14230,12.47792
O,11.41529, 5.22780,12.82792
O,12.43179,11.31730,-6.00208
O,13.06959,10.53850,-5.17208
O,11.08499,12.69460,-10.81208
O,12.21219,12.02720,-10.63208
O, 0.54377, 0.52581, 2.56270
O,-0.53923, 1.20141, 2.87270
O,-4.47503,-2.39052,-0.50730
O,-4.61893,-2.76555,-1.73730
O,-4.02323, 5.01389, 1.32270
O,-3.37923, 5.51822, 2.30270
O, 3.38577,-2.57205,-5.00730
O, 2.67507,-3.38544,-4.25730
O,-6.22373,-1.03349, 7.73270
O,-6.40233,-2.33319, 7.77270
O,-8.19853,-1.29359, 3.54270
O,-8.42973,-0.05359, 3.89270
O, 2.14577, 5.30021,-3.15730
O, 2.92277, 5.47941,-2.08730
O, 0.59377, 2.63381,-7.97730
O, 1.55737, 2.66681,-7.05730
O, 0.68147,-9.34859, 6.52270
O, 0.72787,-10.56959, 6.96270
O, 4.31177, 9.07791, 5.13270
O, 5.51577, 8.75351, 5.49270
O, 9.19477, 3.37781, 4.58270
O,10.17177, 4.18471, 4.69270
O, 0.36277,-7.67469,-5.13730
O,-0.06723,-8.01349,-3.96730
O, 1.37017, 4.20061,10.00270
O, 1.88637, 5.41881, 9.87270
O, 9.31877, 5.79031,-2.25730
O,10.07377, 6.51731,-1.38730
O,-7.39123, 1.41941,-4.31730
O,-6.85673, 1.33991,-3.14730
O,11.96677,-2.58429, 5.65270
O,13.10077,-3.15549, 5.55270
O,10.33007,-3.05259,-2.21730
O,10.83797,-1.91259,-1.76730
O,-4.01283,-9.21259,-2.44730
O,-3.53113,-9.52219,-1.24730
O, 3.40297,-10.84089,-1.10730
O, 4.04847,-9.90389,-0.40730
O,-10.75433, 5.90341, 6.14270
O,-10.55353, 4.66701, 6.49270
O,-3.85463,-9.46249, 4.50270
O,-3.73643,-8.60709, 5.47270
O,-4.06603, 5.38901,-8.15730
O,-3.91033, 5.04841,-6.88730
O, 5.15177,-9.11259, 4.01270
O, 4.92877,-10.34509, 4.42270
O,-4.08773,-3.17479,12.54270
O,-4.78593,-3.54579,13.68270
O, 8.97997,-9.95219,-1.82730
O, 7.83137,-9.68699,-2.26730
O, 9.50767, 2.31251,-7.57730
O, 8.77637, 1.70711,-6.70730
O, 4.73767,-5.03989,14.32270
O, 5.06437,-6.08999,15.02270
O,-9.10013,-3.12289,-8.79730
O,-8.77743,-4.38609,-8.57730
O,-1.14023, 9.57435,12.50270
O, 0.15477, 9.88783,12.67270
O,-9.67093,11.54091, 1.88270
O,-10.52033,11.71031, 2.96270
O,-5.30153,-11.59959,10.81270
O,-5.19753,-11.22759,12.08270
O, 8.39137,13.31211,-7.18730
O, 8.06347,14.52291,-6.75730
O,-9.56353, 9.43731,-7.11730
O,-8.87373, 8.30631,-6.96730
O, 4.92017,14.51201,10.95270
O, 3.92977,13.76401,11.49270
O,11.72087, 4.42931,10.64270
O,12.85197, 4.02331,11.19270
O,10.86377,-3.92159,12.15270
O, 9.84777,-3.55459,11.38270
O,11.81467,-11.60679,11.34270
O,12.46837,-12.19999,12.33270
O, 1.05616,-0.28381, 2.04393
O, 1.33476, 0.92839, 2.39393
O,-4.52773,-3.74091, 3.76393
O,-3.93381,-2.72091, 4.42393
O, 3.79216, 7.27099, 0.21393
O, 2.87446, 6.41769, 0.46393
O, 4.39346,-3.15146, 0.88393
O, 3.49236,-3.92491, 0.31393
O,-6.47404, 1.44109,-4.32607
O,-5.64364, 1.63909,-3.34607
O, 1.91716, 5.82021, 8.21393
O, 2.84516, 6.57130, 8.66393
O, 7.72916,-0.92711, 6.08393
O, 6.57616,-1.59201, 6.06393
O, 1.05876, 6.13429,-4.60607
O, 1.69316, 5.02029,-4.33607
O,-4.43984,-5.41651,-7.86607
O,-5.16684,-5.98251,-6.96607
O,-8.53634,-6.45871,-1.51607
O,-8.12884,-7.52781,-2.17607
O, 7.02686,-0.96241,-4.77607
O, 6.23256,-1.77731,-4.14607
O, 2.12326,-7.63141, 7.02393
O, 2.92726,-8.24861, 7.88393
O,-0.70134,-4.42551,10.74393
O, 0.59406,-4.57851,11.00393
O, 0.56086,-11.43451,-1.42607
O, 0.33226,-11.58951,-0.13607
O,-9.83584,-2.88808, 2.90393
O,-9.85524,-2.90538, 4.21393
O,-7.64364, 6.25249,10.17393
O,-8.73244, 5.68349,10.61393
O, 4.16706,-3.84171,-9.06607
O, 4.55476,-4.58981,-7.99607
O, 8.05026, 6.01939,-6.02607
O, 8.62366, 6.86089,-5.10607
O, 0.46596, 3.56649,14.44393
O,-0.41314, 2.75979,15.13393
O,-2.93484, 9.88809,-1.86607
O,-2.94304, 8.85709,-1.01607
O,-4.73084, 1.25819,-9.52607
O,-4.31604, 1.86079,-8.39607
O,-1.48414, 9.00059,10.73393
O,-0.99644, 9.79649,11.71393
O,15.27616, 4.29729, 1.88393
O,15.75616, 3.14759, 1.91393
O,-10.09584, 8.49939, 2.67393
O,-10.91784, 8.96059, 3.65393
O, 6.39316,12.78269, 3.60393
O, 7.11116,12.09869, 4.40393
O, 9.31866, 0.64389,11.26393
O, 8.32596,-0.22241,11.47393
O,-4.33084,-7.24241,12.73393
O,-4.25584,-8.00871,13.81393
O,-7.55954,11.29019,-6.37607
O,-8.83664,11.32069,-6.73607
O, 8.65516,-8.92181,-2.34607
O, 8.28826,-9.09271,-1.08607
O,-8.09934,-11.63801, 3.77393
O,-7.36754,-10.47411, 3.67393
O,-5.86384,-11.42141,12.09393
O,-6.60384,-11.59481,13.16393
O,-11.49084,-9.40411, 7.69393
O,-11.24784,-8.71751, 8.76393
O,12.46216, 2.58779,-9.29607
O,11.72216, 3.65369,-9.67607
O,11.25076,-6.43761,-10.55607
O,11.61186,-7.47511,-9.80607
O, 3.23566,11.31879,-9.33607
O, 4.27896,11.31589,-8.46607
O, 8.89316, 8.40539,-10.05607
O, 8.85416, 8.86729,-8.84607
O,13.49936,-13.72851,10.72393
O,14.30426,-13.41651,11.70393
O, 0.72165, 0.69772, 1.91006
O, 1.50715, 1.55642, 2.42006
O, 1.69155,-3.86238, 5.83006
O, 0.81295,-4.82088, 5.89006
O, 6.37625, 1.05412,-1.56994
O, 6.73095, 0.88462,-0.24994
O,-1.42815, 3.82602, 8.55006
O,-1.10495, 4.91082, 9.31006
O,-7.13035,-1.44768, 7.12006
O,-6.51895,-0.53268, 7.82006
O,-1.01065, 7.86932,-0.17994
O,-1.74205, 8.93752,-0.12994
O,-2.55635, 5.32712,-3.24994
O,-2.44295, 4.92742,-2.00994
O,-0.95315,-5.75068,-4.22994
O,-0.78215,-5.38568,-2.98994
O, 4.71985,-6.42598,-0.16994
O, 4.06905,-5.44568, 0.37006
O,-10.40905,-1.34568,-1.87994
O,-11.43605,-2.20538,-1.83994
O,-1.93425,-9.28858, 1.83006
O,-1.96015,-9.46638, 3.12006
O,-2.79315, 1.38743,-8.55994
O,-3.82415, 2.17803,-8.66994
O, 2.46885, 2.63067,-6.82994
O, 2.38285, 1.29816,-6.69994
O, 6.77385, 5.91092, 2.58006
O, 5.95215, 5.35842, 1.72006
O,-8.34515, 1.41102,-7.04994
O,-9.55415, 1.67442,-7.47994
O, 6.20025, 1.39582, 9.25006
O, 5.80935, 1.84902,10.37006
O,-9.84455, 5.82422,-0.91994
O,-9.45445, 4.60172,-1.06994
O,-2.39245,-8.08568,10.50006
O,-2.75555,-9.01948,11.46006
O,-5.89915, 7.68412, 7.25006
O,-5.55815, 8.70572, 7.96006
O, 2.54325,12.33232, 5.66006
O, 3.81155,12.18332, 5.45006
O,-10.93615,-3.94928, 6.34006
O,-10.24815,-5.01708, 6.58006
O,-9.05015,-11.21778, 3.42006
O,-10.22315,-11.66078, 3.71006
O, 9.70605,-7.22881, 0.80006
O, 9.28045,-6.04296, 1.27006
O, 7.12425,-12.41062,-1.07994
O, 7.36735,-11.87876, 0.11006
O, 7.87475, 9.20842,-2.73994
O, 8.96475, 8.66752,-2.24994
O, 5.60665,-11.15908, 9.48006
O, 4.30945,-11.28048, 9.47006
O, 1.51825,-7.57078,-9.28994
O, 2.41885,-7.14748,-8.37994
O,-8.90315,-13.03888,-1.47994
O,-8.57825,-13.04488,-0.19994
O,-1.45525,10.40832,-9.36994
O,-1.84025,10.29832,-8.10994
O, 7.69075,-8.90838,-9.44994
O, 8.35565,-10.05278,-9.47994
O,11.08215, 6.92532, 5.42006
O,11.51745, 6.10032, 6.42006
O, 9.70285,-0.46378,-9.05994
O, 9.68185, 0.13892,-7.92994
O,11.63755, 7.04642,-6.83994
O,11.71875, 5.92442,-6.10994
O,-9.82615, 0.81102,13.10006
O,-9.40215,-0.40298,13.16006
O,12.56285,-10.29318, 9.87006
O,12.22885,-11.19008, 8.94006
O,-10.86955,-10.25538,-9.10994
O,-11.61465,-10.68688,-8.09994
O,-8.70425,10.46722,13.42006
O,-8.28155,10.56802,14.70006
O,-0.19529,-0.69370, 2.71586
O, 0.09961, 0.19620, 3.63586
O,-3.25039, 2.59970, 2.59586
O,-3.99969, 3.06510, 3.56586
O, 4.47081,-3.32970, 1.80586
O, 5.31081,-4.08820, 2.52586
O,-7.60809, 0.72200, 5.08586
O,-7.64019,-0.04310, 6.18586
O, 1.86001,-7.01260, 6.83586
O, 2.70911,-7.86220, 7.36586
O, 4.65821,-3.46530,-3.62414
O, 3.38851,-3.75330,-3.80414
O,-5.09919,-4.48010,-1.62414
O,-3.88719,-4.23010,-1.18414
O, 0.00151, 8.24730,-4.71414
O, 0.78491, 8.07150,-3.67414
O,-5.38319,-1.68593,-7.75414
O,-4.68019,-2.78591,-7.48414
O, 0.56121, 7.39950, 8.37586
O, 0.07791, 8.12850, 9.36586
O, 3.07311,-9.90427, 1.13586
O, 3.85081,-9.48922, 2.13586
O,-1.31299, 1.36200,10.73586
O,-1.75539, 2.60200,10.51586
O,-2.67229, 8.77640, 3.20586
O,-3.81199, 8.19600, 3.15586
O, 2.06161, 3.45840,-8.32414
O, 2.03501, 3.33170,-7.07414
O, 6.08851, 5.22660, 4.05586
O, 7.09971, 4.68790, 3.40586
O,-10.76222,-6.37840,-0.65414
O,-10.90680,-5.11210,-1.06414
O,-12.35599,-0.06580, 3.51586
O,-11.58579,-0.65370, 4.33586
O, 8.45741, 6.68680,-2.09414
O, 7.68901, 6.67280,-1.04414
O, 6.85751, 1.58090, 7.88586
O, 7.21741, 0.75190, 6.97586
O,10.23841,-5.17710, 8.45586
O,10.23511,-6.45710, 8.71586
O,-9.35619, 1.64938,-6.10414
O,-9.43119, 2.91633,-5.58414
O, 7.00891, 4.44780,-7.83414
O, 6.49731, 4.44110,-6.58414
O,-3.39759,-3.26360,14.25586
O,-2.14009,-3.66030,14.24586
