atom,x,y,z
O,-12.24746,-3.94200,-4.43661
O,-9.68866,-3.51600,-5.18661
O, 9.23794, 9.16230, 4.58339
O, 8.92164, 9.61000, 1.88339
O,-12.61246, 5.08382, 2.19339
O,-12.34346, 3.93765,-0.14661
O, 9.31854,-4.44110, 9.60339
O, 8.85254,-3.02220, 7.47339
O,-9.61376,-8.17459, 7.54339
O,-9.70826,-7.97372, 4.89339
O,-1.22751,-5.90710,-10.89661
O,-0.92685,-4.35160,-12.93661
O, 7.81384,-4.08390,-9.40661
O, 8.43374,-3.67450,-11.91661
O,-1.41386,11.07100,11.58339
O,-1.51176,11.49500, 8.92339
O,12.21054, 4.49000, 8.12339
O,11.08154, 2.81600, 6.33339
O,-8.47396, 0.92480,-10.24661
O,-8.06116, 2.03930,-12.52661
O,-10.75146,10.21410, 5.65339
O,-8.70746,10.55380, 3.71339
O,-9.34886, 5.91390,10.87339
O,-9.58986, 7.44690, 8.67339
O,-5.40928,11.12090,-7.23661
O,-4.90065,11.51510,-9.97661
O,-13.22416, 6.50900,-5.39661
O,-11.23046, 5.47200,-6.68661
O,-6.88186,-5.57530,-10.73661
O,-7.99946,-4.44660,-12.92661
O, 9.92444,-9.40000, 8.51339
O, 8.79094,-10.36020, 6.25339
O, 7.23454, 9.25570,12.28339
O, 6.29354, 9.42860, 9.81339
O, 7.28744,-11.05130,-5.72661
O, 7.84514,-11.76690,-8.20661
O,10.75234, 5.85410,-9.00661
O,10.71914, 7.59390,-10.87661
O,-10.46186,-12.49960,-0.11661
O,-11.00086,-11.31970,-2.54661
O, 5.21484,-9.41274,-10.27661
O, 4.99874,-10.39532,-12.84661
O,-11.99956,-9.32400,-6.36661
O,-12.35886,-9.32000,-8.98661
O,-11.03225,-11.41010,12.45339
O,-9.28471,-10.76690,10.75339
O, 1.14840, 0.06045, 1.51719
O,-0.32800,-0.17625,-0.67281
O, 6.10880, 2.15965, 0.50719
O, 5.66680, 2.00325,-2.33281
O,-1.63720, 4.66725,-0.87281
O,-1.72780, 6.67185,-2.45281
O, 0.74000, 3.43105, 5.67719
O,-1.48310, 4.65185, 4.49719
O,-4.52441,-1.22075,-1.89281
O,-5.13780,-0.53645,-4.27281
O, 0.26990,-3.11425, 6.62719
O, 1.79205,-4.27475, 4.81719
O,-1.90990, 1.49085,-5.25281
O,-1.49550, 0.53085,-7.73281
O,-4.68570,-1.20795, 6.88719
O,-5.81800,-1.87715, 4.50719
O,-8.07580, 2.60595, 2.90719
O,-8.58850, 3.90295, 0.75719
O, 2.76020,-6.78825,-3.59281
O, 2.54520,-7.27005,-6.20281
O, 5.59880, 1.87415,-6.25281
O, 4.53880, 0.60195,-8.49281
O, 7.97890, 1.61855, 7.75719
O, 7.52650,-0.22755, 5.79719
O, 3.71680, 6.84665,-5.26281
O, 4.65280, 6.32785,-7.56281
O,-6.22827,-7.32225, 2.52719
O,-4.37957,-6.81735, 0.71719
O, 5.48580,-9.45705, 3.13719
O, 5.40510,-8.16505, 0.62719
O, 3.08480, 7.88165, 8.51719
O, 3.59380, 7.67985, 5.87719
O,-1.33810,-8.92505,-3.15281
O,-3.03470,-10.38305,-4.68281
O,10.09870,-2.36405, 1.72719
O,11.35250,-2.99405,-0.63281
O, 0.71290,-0.23485,12.94719
O, 1.68330,-0.40335,10.18719
O,11.35020, 3.16115, 5.42719
O, 9.74760, 4.75145, 3.74719
O, 4.18140, 5.39745,11.45719
O, 6.65630, 5.57865,10.70719
O,-8.04990, 7.41365, 5.19719
O,-7.80430, 9.80535, 4.27719
O, 0.18970,11.36125, 5.63719
O,-1.33070,11.40375, 3.45719
O,-8.48520,-7.93305,-1.89281
O,-8.80830,-6.29405,-3.99281
O,-5.24623, 9.81875,-2.96281
O,-7.19262, 8.73465,-4.51281
O, 3.39800,13.55835, 0.40719
O, 4.19730,11.21845,-0.85281
O,11.38559,-0.59905,-5.42281
O, 9.65117,-1.29175,-7.15281
O,10.11680, 9.37695, 2.89719
O,10.41380, 8.82295, 0.42719
O,-2.41470,-10.60105, 9.09719
O,-1.94280,-9.09505, 7.07719
O,-10.86860, 5.67295,-2.95281
O,-11.36620, 4.89365,-5.42281
O,-8.87297,-1.38325,-7.14281
O,-10.04787,-2.69275,-9.42281
O, 7.35330,-6.91099,-7.44281
O, 8.31860,-6.05549,-9.66281
O,-7.19960, 0.99435,-9.78281
O,-5.88650, 1.39995,-11.96281
O, 0.40550, 7.60595,-11.14281
O,-1.44580, 7.57195,-9.43281
O,-10.02830, 4.28855,10.39719
O,-8.81480, 4.02955, 8.06719
O,-2.58120,10.16266,10.40719
O,-5.07720, 9.70801,10.87719
O, 8.34720,-7.75588,11.15719
O, 7.81730,-6.54570, 8.70719
O,-5.27920,-8.27565,12.26719
O,-6.98520,-7.12265,10.50719
O,-0.74150,-10.51275,-9.11281
O,-0.90470,-8.96015,-11.34281
O, 7.85070,-12.31905,-2.94281
O, 8.77790,-11.94205,-5.43281
O,-12.32840,-8.01015, 6.17719
O,-10.81320,-7.24595, 4.02719
O,-8.39020,-7.57111,-8.40281
O,-8.94620,-9.97025,-9.64281
O,-11.46030,-10.27625, 0.31719
O,-10.08220,-11.34975,-1.58281
O,-11.76120, 0.20255,12.78719
O,-12.69620,-0.06315,10.35719
O,11.76040, 7.78295,-8.86281
O,11.96210, 6.86915,-11.55281
O,12.16980,-11.72725, 7.25719
O,10.32050,-12.71755, 5.56719
O, 7.03070,-10.17815,-10.71281
O, 5.23720,-11.94915,-11.44281
O,-12.58470,11.67755,13.68719
O,-12.38110,11.55505,11.20719
O, 1.14066,-0.10503, 1.71767
O,-0.29914,-0.11833,-0.71233
O, 5.23046,-1.98023,-0.01233
O, 6.03665,-1.01893,-2.40233
O,-2.22210,-4.16123,-2.34233
O,-0.37612,-4.22803,-4.31233
O,-3.87774, 5.36067, 3.43767
O,-2.44174, 5.09357, 1.17767
O,-4.37014,-4.07543, 6.32767
O,-5.67514,-3.83163, 4.04767
O,-1.72814, 5.74387,-3.52233
O,-3.52284, 6.80587,-5.34233
O, 6.58026, 2.44857, 6.57767
O, 6.59086, 1.08147, 4.33767
O, 0.22636,-8.63613, 4.13767
O, 0.82736,-6.56113, 2.47767
O,-6.41314, 2.53927, 6.38767
O,-7.79414, 3.55457, 4.41767
O, 5.17956, 9.16737, 0.77767
O, 4.34866, 6.59357,-0.03233
O,-8.47874, 1.34087,-2.72233
O,-8.37624,-0.21213,-4.92233
O, 5.96466, 1.81597,-5.66233
O, 5.57926, 1.37727,-8.35233
O, 2.11066, 3.29687,-7.24233
O,-0.28491, 2.57167,-8.53233
O,-3.83144, 9.10117,-0.51233
O,-3.29764,11.80117,-0.53233
O,-4.56544,-5.00513,-7.09233
O,-4.18654,-3.96013,-9.38233
O, 3.94616,-10.75433,-0.55233
O, 3.99046,-9.80163,-3.07233
O, 4.01716,-5.51193,10.21767
O, 2.84566,-6.08243, 8.02767
O,-4.20184, 3.70397,11.17767
O,-3.00114, 5.19617, 9.35767
O,-9.85104,-5.89443, 0.83767
O,-7.96114,-4.41223,-0.11233
O, 3.15636, 7.72247,-6.08233
O, 2.89216, 9.21247,-8.25233
O,-8.65544, 7.18337, 1.77767
O,-9.56954, 8.16117,-0.52233
O,10.58336,-3.81591, 2.91767
O,10.61846,-4.73096, 0.08767
O, 3.84016, 5.04297,12.03767
O, 4.26506, 3.74347, 9.94767
O,-3.62914,-4.68552,11.06767
O,-4.09914,-6.91983, 9.68767
O, 4.33746,-5.69613,-8.64233
O, 2.38326,-6.76313,-9.67233
O,-11.90864, 4.07327, 1.44767
O,-11.97074, 2.81037,-1.01233
O,-4.70734, 0.37047,13.03767
O,-4.43272,-0.94453,10.75767
O, 3.46886,-11.05033, 3.71767
O, 1.17886,-12.65077, 3.57767
O, 9.41226, 7.67097, 5.98767
O,11.76786, 7.93647, 4.54767
O,10.37726,-6.12573,-5.42233
O,12.12226,-4.57743,-6.65233
O,-7.21304, 7.45567,-6.71233
O,-8.20394, 8.04507,-9.18233
O,-7.46604,-9.72983,-5.52233
O,-5.17494,-9.11163,-6.58233
O, 9.66086,11.69547, 0.52767
O, 8.61086,10.20707,-1.52233
O,-8.82674,-11.04903, 5.47767
O,-8.24534,-11.19713, 2.85767
O, 8.14156,-2.75863,14.11767
O, 7.21776,-3.65883,11.74767
O, 3.76776,10.96087,11.18767
O, 1.92676,10.42787, 9.22767
O,11.41656,-8.55713, 6.62767
O, 8.88916,-8.44713, 5.75767
O,12.44086, 5.37057,-6.30233
O,10.54586, 5.78007,-8.15233
O,10.48786, 4.15197,12.03767
O,10.01586, 3.28257, 9.44767
O,-1.09301,12.19907,-7.49233
O,-2.69923,11.61867,-9.82233
O,11.41506,-4.31073,10.55767
O,11.46646,-4.43509, 7.94767
O,-10.20175, 0.32457,-10.40233
O,-11.07388, 0.99427,-12.79233
O, 8.32406,-9.84883,-8.92233
O, 7.51326,-10.91023,-11.19233
O,12.94946,-11.40079, 1.31767
O,12.12576,-10.71893,-1.00233
O,-6.73274,12.77817,11.13767
O,-6.30744,11.61817, 8.68767
O, 8.91486,11.34957,11.56767
O,10.67786, 9.31727,11.55767
O,-10.34214,-12.78813,-5.11233
O,-10.51114,-11.59713,-7.44233
O,-12.33274,-8.52313,12.68767
O,-11.10914,-8.29313,10.37767
O,-0.22807, 0.59565, 1.67676
O, 0.27223,-0.39525,-0.71324
O,-2.64797, 2.78075,-2.12324
O,-4.49627, 2.38075,-3.88324
O, 4.61803,-0.40375, 5.32676
O, 4.94373, 1.49805, 3.57676
O, 5.57965,-0.37465,-1.08324
O, 5.81819, 0.85505,-3.59324
O,-2.03587, 6.48345, 4.67676
O,-1.90797, 6.49145, 2.15676
O,-5.01117,-2.20925, 4.97676
O,-3.80307,-4.30425, 3.74676
O, 4.46223,-4.69807, 3.23676
O, 5.90253,-4.76452, 0.91676
O, 0.76263, 7.44005,-1.60324
O,-0.13537, 7.32965,-4.16324
O, 0.81223,-6.36685, 0.19676
O, 0.63453,-8.74535,-1.12324
O, 2.29413,-3.84025,-4.25324
O, 2.47883,-5.34615,-6.31324
O,-8.36967, 0.02965, 3.35676
O,-8.47167, 0.54595, 0.59676
O,-6.12157,-3.84155,-3.10324
O,-6.63277,-5.33385,-5.32324
O,-0.86977,-1.07095,11.14676
O,-0.83917,-0.74865, 8.61676
O, 5.89763,-1.48622, 8.33676
O, 8.24443,-1.66633, 6.85676
O,-3.59438,-3.22625,-7.51324
O,-2.29231,-3.37755,-9.76324
O,-0.19787, 3.63535,-8.41324
O, 0.00153, 2.62315,-10.72324
O, 0.28523, 5.42435,10.79676
O,-0.39057, 6.88285, 8.69676
O,-5.58167, 7.36935, 8.05676
O,-5.51997, 8.65285, 5.67676
O, 3.71253,10.77885, 2.89676
O, 1.78883,11.29105, 1.14676
O,-9.21617,-0.92925, 9.16676
O,-7.59687,-2.36325, 7.76676
O, 2.17683,-8.93395, 7.86676
O, 4.28563,-8.17785, 6.32676
O,-11.90767, 3.59335,-0.47324
O,-12.01067, 3.14025,-3.14324
O,11.55123, 3.46835, 3.52676
O,10.60393, 5.62345, 2.41676
O, 7.03633,10.42185,-1.29324
O, 7.64633, 9.42655,-3.71324
O,-7.83567, 9.77215,-3.06324
O,-8.59867, 7.62505,-4.80324
O,-4.26267,-9.92735, 7.02676
O,-5.63067,-11.08945, 5.06676
O, 4.34933, 9.87495, 8.85676
O, 6.40233, 9.11005, 7.42676
O,11.60583,-4.75134, 1.72676
O,12.48473,-5.44225,-0.56324
O, 7.61913,10.40215, 3.46676
O, 8.97823,12.09335, 2.06676
O,-1.25017,-11.14005,-4.54324
O,-2.28187,-10.88635,-6.92324
O,-2.35747, 8.36175,-8.34324
O,-4.60777, 9.02175,-9.63324
O,-7.81279,-1.81745,-9.16324
O,-8.45200, 0.62175,-10.30324
O, 8.61013, 5.41075,-7.03324
O, 8.43553, 3.50275,-8.89324
O,-7.34867,-11.24166, 0.21676
O,-6.10067,-11.27930,-2.10324
O,-10.55152, 2.67655, 9.43676
O,-10.80603, 3.21535, 6.79676
O, 4.32033,-1.37335,-10.69324
O, 5.93283,-2.26215,-12.62324
O,10.26133,-3.25625,-5.28324
O,10.28733,-3.81925,-7.92324
O,-8.75067,11.39445, 3.01676
O,-10.76667,11.27865, 1.43676
O, 5.70733, 9.35465,-8.59324
O, 4.59713, 9.37715,-11.22324
O, 8.93425, 6.21345,11.47676
O, 9.26959, 3.65735,10.51676
O, 0.00483,-9.59255,12.64676
O,-1.08387,-8.86635,10.27676
O, 3.13563,-9.11625,-9.76324
O, 3.85653,-9.78225,-12.03324
O, 9.34613,-10.69078,-4.62324
O, 7.61583,-10.06775,-6.47324
O,10.63323,-8.30825, 8.59676
O,12.62453,-7.26925, 6.93676
O,-8.09817,-7.71305,-9.43324
O,-7.56107,-8.51835,-11.94324
O,-9.62247, 7.66975,13.81676
O,-9.94077, 7.35675,11.21676
O,-11.60507,-11.14945,-5.11324
O,-11.70017,-10.61615,-7.62324
O,12.22283,11.05665,11.56676
O,11.21713,13.08815,10.02676
O,-0.20455,-1.13010, 1.34000
O, 0.11425, 0.65868,-0.41000
O, 0.39585,-1.74640,-4.89000
O,-0.94195, 0.20360,-6.08000
O, 2.74455,-5.06940,-1.71000
O, 3.40355,-7.09050,-3.24000
O, 5.50125,-2.19620,-0.96000
O, 5.09525,-1.06010,-3.37000
O,-1.77345,-3.87650, 7.20000
O,-2.08065,-3.55980, 4.49000
O,-2.14475, 5.18970, 3.88000
O,-2.42075, 6.62570, 1.75000
O,-1.45445,-5.09570,-5.38000
O,-1.05675,-5.16160,-7.94000
O,-8.99145,-3.91330,-0.70000
O,-7.03585,-2.24130,-0.90000
O,-2.60215,-10.71360, 1.36000
O,-2.20895,-8.71600,-0.27000
O, 6.86049, 5.95680, 1.57000
O, 5.05806, 5.76400,-0.40000
O,-0.32185, 6.79850, 8.20000
O, 0.80905, 5.11710, 6.49000
O,-7.61205, 5.14940,-1.60000
O,-6.48575, 4.89790,-3.97000
O, 6.47335,-1.87230, 9.55000
O, 6.68815,-2.04530, 6.80000
O, 8.67770,-6.07750, 4.14000
O, 8.42589,-4.87830, 1.56000
O,-7.71611, 4.30360, 5.06000
O,-8.44483, 5.29560, 2.74000
O,10.61765,-1.58730, 0.28000
O,10.72795, 0.64770, 1.67000
O,-5.14375, 2.49570,10.17000
O,-4.82975,-0.03830, 9.58000
O, 4.75306, 6.40630, 7.10000
O, 6.43850, 6.48900, 5.04000
O, 6.35315, 1.61210,-7.74000
O, 7.61095,-0.08470,-9.17000
O,-1.21475, 8.53060,-4.02000
O,-0.97175,10.16270,-6.14000
O, 1.41755,-11.62030, 5.19000
O, 2.42905,-12.17330, 2.76000
O,-6.31305,-1.55650,-8.71000
O,-6.69415, 0.29250,-10.76000
O,-6.18075,-6.50000,-7.23000
O,-6.95485,-6.34100,-9.60000
O,-10.63805,-6.08539, 5.28000
O,-9.59285,-4.52030, 3.78000
O,-5.52455,-10.85730,-2.52000
O,-6.22485,-10.18330,-5.01000
O, 2.98455, 1.69780,-10.50000
O, 2.40455, 0.23420,-12.64000
O, 7.55725, 7.07760,-3.85000
O, 7.15125, 7.34770,-6.44000
O,-0.51743, 5.64890,-10.09000
O, 0.81795, 5.23480,-12.42000
O, 7.01325,-11.45210,-0.75000
O, 6.12235,-11.04830,-3.16000
O,-8.62335,-10.52040, 2.96000
O,-7.90095,-11.03800, 0.38000
O,12.75615,-1.74530,-4.60000
O,12.31955,-2.55970,-7.04000
O,-6.41674,-8.41780,11.39000
O,-4.91597,-7.55150, 9.33000
O, 3.27025,-10.61360,-7.47000
O, 4.32725,-11.59450,-10.11000
O,-11.33615, 5.72970,-3.07000
O,-12.61385, 4.06870,-4.66000
O, 0.57835,-7.49540,-11.03000
O, 1.73655,-5.94830,-12.94000
O,13.50015,-6.11240,-2.76000
O,11.79555,-8.09300,-3.43000
O, 5.29625,-12.43190, 9.28000
O, 4.09725,-10.51560, 7.73000
O, 7.38525, 4.78330,-9.87000
O, 8.61225, 5.56520,-12.25000
O,-7.49275,-11.30490, 8.95000
O,-8.24075,-11.62420, 6.60000
O,-8.03375, 7.32930,11.39000
O,-9.46975, 5.99090, 9.54000
O,-12.79395, 3.92761, 9.50000
O,-12.34465, 2.04280, 7.78000
O,-5.88055, 9.69720,-8.77000
O,-7.88485, 9.57960,-10.55000
O,10.41445,-11.62620, 7.23000
O,11.40455,-11.21310, 4.77000
O, 9.54518,-3.53970,14.11000
O,10.59915,-4.26410,11.68000
O,-13.14395, 9.32920,-1.26000
O,-11.53125, 9.85770,-3.25000
O,-0.95275,10.74430,13.13000
O,-2.02525,10.75570,10.67000
O,11.10175,-8.83230,-7.84000
O,12.21005,-10.80630,-9.36000
O,11.18865,10.70690,13.06000
O,10.28225,11.16380,10.59000
O, 0.84880, 0.46025, 1.85059
O,-0.46420,-0.27955,-0.55941
O, 4.60350,-3.40565, 0.24059
O, 4.99230,-5.17485,-1.97941
O, 4.83470, 4.01415, 1.63059
O, 4.41280, 4.54115,-0.99941
O, 0.91760, 0.91215,-6.27941
O, 2.45670, 0.20905,-8.14941
O,-0.08960, 3.44095, 7.87059
O, 0.93920, 4.42585, 5.69059
O, 3.67440,-6.01185, 5.67059
O, 3.95460,-3.91235, 4.07059
O,-2.05040, 7.63565,-0.52941
O,-3.04530, 7.89135,-2.93941
O,-4.92220, 5.91135, 5.07059
O,-5.98420, 5.19515, 2.87059
O,-6.01396,-5.28405, 4.19059
O,-4.69999,-4.14145, 1.97059
O,-4.48190, 2.82325,-5.98941
O,-4.86570, 2.17665,-8.39941
O, 3.46210, 4.78815,-6.38941
O, 3.14550, 6.76455,-8.31941
O, 9.00480, 0.47435,-4.34941
O, 8.02980, 0.98015,-6.78941
O,-1.22976,-6.13765,-6.11941
O,-3.18702,-4.92575,-7.67941
O,-2.22220,-2.75785,10.12059
O,-2.93520,-1.15465, 8.36059
O,-7.96289, 4.56625,-1.85941
O,-8.03292, 3.44035,-4.20941
O,11.01924,-2.30985, 2.70059
O,10.85359,-3.74185, 0.53059
O,-0.08193,11.07765, 5.44059
O, 1.16418,10.31995, 3.06059
O,-4.75840,-9.42785, 0.77059
O,-3.58320,-9.66185,-1.61941
O, 8.11280,-4.61075, 7.19059
O, 9.44680,-2.43655, 6.76059
O, 2.68670,-0.76515,12.32059
O, 2.88050, 1.02875,10.39059
O,-8.89280,-4.76855,-1.13941
O,-10.42980,-5.53625,-3.36941
O,-6.41580,-5.43895, 8.62059
O,-8.54020,-6.34445, 7.39059
O, 9.25200, 6.80315, 7.05059
O, 8.63370, 7.26715, 4.60059
O, 2.35510,-10.22635, 7.09059
O, 1.31790,-9.59635, 4.54059
O,-11.84320, 3.44725, 2.57059
O,-12.52340, 2.91315, 0.16059
O, 8.91435,-7.48105,-5.01941
O, 8.59135,-8.45205,-7.41941
O,-0.39913,-5.76515,-10.79941
O, 2.23470,-6.43015,-10.35941
O, 3.52670,-13.11606,-3.53941
O, 2.47560,-11.99148,-5.77941
O,-5.02780, 5.65455,12.52059
O,-4.59590, 4.51885,10.15059
O, 9.48280,10.29915,-2.97941
O, 7.68280, 8.90515,-4.26941
O,-10.84410, 2.37970, 8.72059
O,-10.56340, 0.48158, 7.07059
O,-4.29020,10.23812,10.00059
O,-4.03820,10.43565, 7.21059
O,-4.87020,-5.72845,12.37059
O,-4.10720,-7.98095,11.32059
O,10.28500, 5.03855,11.46059
O, 7.95190, 4.27095,10.17059
O,-9.89770,-2.38535,-7.83941
O,-8.92520,-3.09405,-10.14941
O,11.08480,-4.59155,-8.36941
O, 9.95680,-3.92155,-10.92941
O, 8.71010,-12.33015, 2.58059
O, 8.16830,-11.54205,-0.05941
O,-9.29510,-10.12065, 4.65059
O,-9.58900,-9.22015, 2.11059
O,-10.76320, 9.27165,-5.26941
O,-9.93180, 8.11695,-7.68941
O, 5.36180,-11.04885,10.84059
O, 6.23540,-9.68285, 8.80059
O, 1.85318,11.15555,-10.52941
O, 3.33320,10.62425,-12.65941
O,-8.49690,-10.54585,-6.05941
O,-8.62610,-10.56985,-8.67941
O,-4.04320,13.10963,-9.15941
O,-3.56720,11.43979,-11.23941
O,-11.60880,11.51085,-0.43941
O,-9.80420, 9.98225, 0.95059
O, 9.62380, 9.70595,-8.76941
O, 9.68680,11.51705,-10.83941
O,-11.73560, 4.35415,-9.66941
O,-11.35180, 2.44415,-11.56941
O,12.11060,-11.35445, 9.30059
O,11.50570,-12.49645, 7.00059
O,-8.62910,10.05995,13.04059
O,-9.17610,10.63845,10.51059
O,-1.14688,-1.13789, 0.75105
O, 0.32512, 0.58441,-0.49895
O,-4.02408,-0.99749,-1.29895
O,-5.12708, 0.17941,-3.53895
O, 2.92382, 0.47061,-4.19895
O, 2.44287, 0.62261,-6.80895
O,-2.62468,-7.04039, 3.49105
O,-1.43348,-6.38439, 1.23105
O, 4.12852,-5.77099, 0.96105
O, 3.69722,-8.01409,-0.38895
O,-6.30458, 2.29611, 4.89105
O,-4.82358, 4.35021, 3.90105
O, 2.26022, 7.05771, 3.22105
O,-0.49568, 7.00721, 2.86105
O,-7.03008,-5.82779,-0.16895
O,-8.23198,-5.43089,-2.66895
O, 1.95712,-1.87439, 9.82105
O, 1.24412,-1.16339, 7.34105
O,-3.07168, 0.52491,-7.42895
O,-2.89498,-1.68099,-8.88895
O,-8.12108,-2.05369, 6.96105
O,-5.91098,-2.79459, 7.63105
O,-10.09588, 0.38551, 2.90105
O,-11.06088, 1.46221, 0.76105
O, 6.74542, 5.30588, 1.46105
O, 6.84092, 4.30119,-0.85895
O,-0.36318,-9.44729,-4.27895
O,-0.42828,-8.97419,-6.91895
O, 9.76082,-2.59829, 1.64105
O, 7.45422,-3.04099, 0.36105
O,-6.89588, 3.54941,-5.57895
O,-7.88388, 3.92101,-7.91895
O, 8.09712,-5.62659,-3.39895
O, 7.59572,-5.31079,-5.66895
O,-2.90098, 6.96361,-5.03895
O,-3.48068, 7.31961,-7.62895
O, 0.43572, 9.87861, 0.36105
O, 0.83532, 9.77461,-2.14895
O, 4.27172, 7.38861, 8.38105
O, 4.80902, 6.75961, 5.71105
O,-8.05998, 7.74361, 0.79105
O,-7.07538, 8.35011,-1.62895
O, 7.35982, 0.07921, 9.19105
O, 8.89612,-0.54889, 7.04105
O, 5.37442, 7.47441,-5.52895
O, 5.35722, 6.13721,-7.94895
O, 0.80039,-4.77819,12.85105
O, 0.30806,-5.80029,10.54105
O, 7.08572,-0.65869,-8.62895
O, 7.03562,-0.99409,-11.28895
O,-5.42278,-10.48179, 7.66105
O,-4.46048,-11.20479, 5.44105
O,10.22430,-1.65489,-4.30895
O,11.80435, 0.03161,-5.69895
O,-7.49870,-11.73449,-1.84895
O,-7.11453,-11.56019,-4.40895
O, 1.31612, 2.88571,13.05105
O, 0.58612, 4.25291,11.00105
O,-13.04988,-2.36599, 4.84105
O,-11.91688,-4.37419, 4.03105
O, 7.57262,-11.40249, 5.24105
O, 6.85482,-10.36269, 3.01105
O,-7.01977, 4.61891,11.89105
O,-5.40048, 4.05901, 9.90105
O, 1.50312,-11.66739, 9.85105
O, 1.27012,-11.07729, 7.44105
O, 4.12852,-11.33919,-6.98895
O, 6.71652,-11.68169,-7.12895
O,-5.12548,-8.98875,-9.84895
O,-5.81908,-9.08686,-12.25895
O,-10.15442,-1.90539,12.43105
O,-11.18070,-1.37769,10.00105
O, 8.78692,-7.62639,11.18105
O, 8.42172,-7.51839, 8.62105
O,-4.42618, 8.56281,11.55105
O,-5.00818,10.02041, 9.46105
O,-11.87428,-5.29539,-7.56895
O,-11.62138,-5.16339,-10.17895
O,-12.63168, 9.32091, 4.56105
O,-12.54498, 8.14121, 2.22105
O, 2.01512,-11.92239,-10.17895
O,-0.35188,-12.85039,-10.85895
O,11.86312,-11.07824, 2.61105
O,12.53012,-11.02089, 0.06105
O,12.75712, 9.76321,-2.14895
O,11.68012, 8.65371,-4.46895
O,-12.63988,-10.04232, 8.45105
O,-11.53288,-10.66371, 6.09105
O,-12.25978, 6.44771,11.26105
O,-12.15058, 5.29171, 8.76105
O,10.42774, 7.30991,-9.95895
O, 9.14018, 6.79091,-12.43895
O, 5.59642,11.92181,12.16105
O, 5.76722,10.69881, 9.97105
O,-11.06878,10.43271,-8.24895
O,-11.44648,11.73251,-10.55895
O, 0.28362, 0.82053, 1.59855
O,-0.24708,-0.51067,-0.60145
O,-1.98118, 3.53313, 0.58855
O,-1.74540, 3.92013,-2.27145
O, 3.85732, 5.35233, 1.50855
O, 6.15142, 4.39893, 0.57855
O, 2.99112,-1.66657, 8.27855
O, 1.42612,-1.52057, 5.99855
O, 2.71702,-6.15787, 3.53855
O, 1.35002,-6.17987, 1.07855
O, 3.25312,-1.77057,-5.75145
O, 4.65692,-2.40757,-8.06145
O,-7.86788,-4.32307, 0.46855
O,-6.36288,-3.42377,-1.51145
O, 1.75222, 6.07933,-6.46145
O, 1.19322, 4.30813,-8.61145
O, 8.76710, 2.46913,-2.11145
O, 7.63186, 3.37893,-4.28145
O, 7.30112,-6.17817, 0.33855
O, 7.58242,-4.09807,-1.16145
O, 8.21482, 2.98013, 5.87855
O, 8.27102, 0.41213, 5.59855
O, 5.13162, 9.42303, 0.05855
O, 4.61162, 9.63953,-2.41145
O,-3.94028,-4.18647,-7.66145
O,-3.91088,-1.91677,-9.20145
O,-5.57848, 9.19523, 5.36855
O,-5.93138, 8.54143, 2.91855
O,-9.04638, 1.69213, 7.74855
O,-7.68148, 1.25113, 5.53855
O,-6.20618,-5.05087, 8.33855
O,-4.29468,-5.71487, 6.42855
O, 1.37812, 5.46113,12.07855
O, 2.05712, 6.56043, 9.73855
O,-3.02018, 3.66323,11.68855
O,-4.13288, 1.39503,11.22855
O,-1.24158,11.59213, 5.22855
O, 0.90812,11.26013, 3.65855
O, 3.16032,-10.72847, 2.86855
O, 5.63072,-10.79127, 1.66855
O, 8.06312, 7.29643, 6.71855
O,10.34012, 8.60753, 5.85855
O,-1.35788,-10.29487,-2.27145
O,-2.26688,-12.11487,-3.78145
O,-8.46788, 8.77893,-1.32145
O,-8.04188, 7.26993,-3.43145
O,-7.01898, 4.00143,-8.03145
O,-5.41138, 5.41503,-9.66145
O,-0.90028,-8.30327,-7.03145
O,-1.34198,-7.44017,-9.36145
O,-13.28708, 4.75443, 2.12855
O,-11.49678, 6.13883, 0.72855
O, 0.57912,10.87663,-6.89145
O, 0.51612, 9.73313,-9.11145
O,-10.93042,-3.34137, 4.29855
O,-11.42852,-3.15367, 1.69855
O, 5.01742, 1.72513,13.25855
O, 5.96212, 0.71813,10.99855
O, 6.40422,-9.90757,-3.59145
O, 5.90692,-9.03787,-6.11145
O,10.61522,-5.71968, 6.96855
O, 7.98162,-6.05600, 6.60855
O,-11.35288,-2.99458,-3.27145
O,-11.83188,-0.82453,-4.67145
O,-5.78178,-11.56947, 3.78855
O,-5.96828,-11.12257, 1.08855
O, 3.46892,-9.89057, 9.44855
O, 1.74322,-8.39067,10.56855
O,-9.22555, 6.38983,10.56855
O,-8.90823, 6.29643, 7.97855
O,-2.87508,11.60133,10.90855
O,-3.44098,11.68523, 8.37855
O,-12.96588,-7.31087,-2.37145
O,-11.21688,-6.96407,-4.20145
O,11.11512,-10.07397, 2.68855
O,11.66212,-10.60167, 0.24855
O,-11.19196,-3.39097,11.33855
O,-11.02547,-2.31397, 9.11855
O,-8.01202,-10.53837,-5.85145
O,-7.33588,-9.67737,-8.13145
O,13.64602, 1.27303,-8.47145
O,11.78032, 0.81383,-10.37145
O, 9.04212,-8.33577,-8.24145
O, 9.81872,-6.50217,-10.03145
O,12.88256, 7.93723,-6.89145
O,10.37767, 8.96633,-7.05145
O,-11.06338,-8.03757, 8.11855
O,-11.92508,-10.13737, 6.50855
